"result.1";"result.2";"result.3";"result.4";"result.5";"result.6";"result.7";"result.8";"result.9";"result.10";"result.11";"result.12";"result.13";"result.14";"result.15";"result.16";"result.17";"result.18";"result.19";"result.20";"result.21";"result.22";"result.23";"result.24";"result.25";"result.26";"result.27";"result.28";"result.29";"result.30";"result.31";"result.32";"result.33";"result.34";"result.35";"result.36";"result.37";"result.38";"result.39";"result.40";"result.41";"result.42";"result.43";"result.44";"result.45";"result.46";"result.47";"result.48";"result.49";"result.50";"result.51";"result.52";"result.53";"result.54";"result.55";"result.56";"result.57";"result.58";"result.59";"result.60";"result.61";"result.62"
4,23755188662913e-08;2,31233745320848e-08;2,64543799146315e-05;0,000939802841339357;1,02529841521334e-06;1,30791708519702e-06;1,26189631363843e-05;7,1013209242787e-05;1,3529931132241e-05;1,43524801611383e-06;2,33938770590787e-07;0,000249248791821293;5,93500952749898e-07;2,01449725088452e-06;6,23837964260198e-06;0,000842582330016995;5,2636744650059e-06;8,20371134748435e-08;4,68281113904043e-07;0,00137220797666546;4,46903297120223e-06;1,23612888705076e-06;1,92882942456912e-06;4,22630416316072e-05;1,14887201639519e-06;3,89361891761234e-07;3,06390768903176e-08;0,000355281610605104;1,00084262204499e-07;3,00951335292908e-07;1,8504209170087e-06;0,000135850941009325;5,7303291091201e-08;4,42405574766866e-08;1,93500321146323e-08;0,000860195430390144;2,34905157753524e-08;1,23575089247219e-06;7,90314725356761e-08;0,000671353476868395;2,50126450729983e-07;3,85021458875137e-06;1,22703798819265e-07;0,000217169237228072;1,87522406361872e-07;5,22815556343055e-08;2,44263332634522e-05;0,000699439231597216;4,66516368773509e-08;9,89993045459009e-06;7,25710133485443e-07;0,00145747982769989;8,33947558669795e-07;2,28803914371351e-06;9,09853505297579e-06;1,37933517607187e-06;3,23372636873046e-06;2,16444136524028e-07;7,38194584824938e-07;0,000380275317911839;4,05012604555731e-06;0,000128381714436024
4,43194925627909e-08;2,56125197146078e-08;2,64059886056752e-05;0,000938738185279426;1,02602420005949e-06;1,31687347075328e-06;1,26806454868226e-05;7,11514903893202e-05;1,35246146637941e-05;1,4340652454076e-06;2,38712535404942e-07;0,000249078218919586;5,93599354725731e-07;2,01504914173111e-06;6,24092253487697e-06;0,000841985434622154;5,26267436532007e-06;8,27427461713811e-08;4,77791865334603e-07;0,0013706003945485;4,46551389379817e-06;1,23542566670135e-06;1,92354589772341e-06;4,2021627798793e-05;1,14899323020247e-06;3,92915543208316e-07;3,32116856693274e-08;0,000354541940356572;1,03251560488201e-07;3,02352791312031e-07;1,86043803582746e-06;0,000136072022154354;5,84784075716883e-08;4,53287298242022e-08;2,2107129865805e-08;0,000859233520054996;2,5065735225087e-08;1,28143943110404e-06;9,15824495913354e-08;0,000670135178980157;2,50540295209354e-07;3,84125829600355e-06;1,31728564774578e-07;0,000217159464200382;1,8769670655371e-07;5,8759321911612e-08;2,44605498604733e-05;0,000698781377018447;4,88016822017892e-08;9,85052376013221e-06;7,26119198409715e-07;0,00145577977969136;8,32235828574719e-07;2,27606043821945e-06;9,09741156130907e-06;1,37498230339946e-06;3,23200993290654e-06;2,16763549984586e-07;7,45271922409189e-07;0,000380204018139974;4,05733359962069e-06;0,00012846108316184
4,63986981675151e-08;2,83266584188631e-08;2,63579463313862e-05;0,000937675623358283;1,02680409822648e-06;1,3262352250476e-06;1,27428642146907e-05;7,1291038665101e-05;1,35193089800174e-05;1,43291281739999e-06;2,43846700539063e-07;0,000248908104684424;5,93704048413767e-07;2,01562835988197e-06;6,24354371500952e-06;0,000841389577585624;5,26168199444874e-06;8,35007008507888e-08;4,87918576180935e-07;0,00136899719254082;4,46203270143553e-06;1,23489923597193e-06;1,91843467820409e-06;4,17824201458761e-05;1,14927828055465e-06;3,96697752802651e-07;3,59982187270627e-08;0,000353805413555119;1,06609128371424e-07;3,03825671114026e-07;1,87084295784465e-06;0,000136293817771343;5,97731282555432e-08;4,65652657246243e-08;2,51724382242525e-08;0,000858273727284286;2,68853072393419e-08;1,31329279095196e-06;1,05378621250229e-07;0,000668921426492602;2,50995105109425e-07;3,83252433068185e-06;1,41493408482492e-07;0,000217149856225759;1,88090740997646e-07;6,57927473304256e-08;2,44953849113325e-05;0,000698124921170697;5,11321787580805e-08;9,80142009227285e-06;7,27224889074486e-07;0,00145408432741565;8,30738195502742e-07;2,2649090447705e-06;9,09629541820186e-06;1,3710596336111e-06;3,23030882645056e-06;2,17113487149566e-07;7,52574061991884e-07;0,000380132921437858;4,06474270172033e-06;0,00012854098570764
4,86129115923823e-08;3,12595258835885e-08;2,63102525470032e-05;0,000936615151834555;1,02763802755595e-06;1,33600119322868e-06;1,2805617584701e-05;7,14318501310548e-05;1,35140140668123e-05;1,43179069035264e-06;2,49340305564801e-07;0,000248738448504627;5,93815023600471e-07;2,01623486713461e-06;6,24624302154739e-06;0,000840794757200788;5,26069734358749e-06;8,43108965151185e-08;4,98659573328392e-07;0,00136739836196873;4,45858933637932e-06;1,23454926945033e-06;1,9134954742825e-06;4,15454137295501e-05;1,14972682433149e-06;4,00707968197573e-07;3,89981824925068e-08;0,000353072023809688;1,10156440121882e-07;3,05369867459389e-07;1,88163466415022e-06;0,000136516325311305;6,11870842078861e-08;4,79498063833758e-08;2,85452734223394e-08;0,000857316048549101;2,89477671729705e-08;1,3364586191053e-06;1,20416296614175e-07;0,00066771221034185;2,51490805697482e-07;3,82401226074398e-06;1,51996276144643e-07;0,000217140412942276;1,88704107765828e-07;7,33803906468703e-08;2,45308367785418e-05;0,000697469861890744;5,36427249111556e-08;9,75261889839298e-06;7,29025483907487e-07;0,0014523934620637;8,29530432875454e-07;2,25458317572182e-06;9,09518661313112e-06;1,36756610304355e-06;3,22862302389952e-06;2,17493881789417e-07;7,60100344454909e-07;0,000380062027317324;4,0723527403866e-06;0,0001286214202142
5,09619091401119e-08;3,44106370147327e-08;2,62629067098956e-05;0,000935556766983203;1,02852590603139e-06;1,34617022399644e-06;1,28689038681726e-05;7,1573920861973e-05;1,35087299099361e-05;1,43069882256558e-06;2,55192392744906e-07;0,000248569249770284;5,9393227008838e-07;2,01686862538145e-06;6,24902029340907e-06;0,000840200971764965;5,25972040400731e-06;8,51732523672496e-08;5,1001318867046e-07;0,00136580389417737;4,45518374054981e-06;1,23437544237766e-06;1,90872799495019e-06;4,13106036210161e-05;1,15033851925407e-06;4,04945638475115e-07;4,22084157113157e-08;0,000352341764742511;1,13892971599862e-07;3,06985273355627e-07;1,89281213952175e-06;0,000136739542240845;6,27199077230765e-08;4,94819940586828e-08;3,22249533196626e-08;0,000856360480326188;3,12516922752382e-08;1,35388720240081e-06;1,36691796136459e-07;0,000666507521482801;2,52027322426431e-07;3,82017187365989e-06;1,63235120110236e-07;0,000217131133983765;1,89536405882294e-07;8,15208147705365e-08;2,45669038297565e-05;0,000696816197021826;5,63329200841487e-08;9,70411962677152e-06;7,31519266261291e-07;0,00145070717485922;8,28611690014485e-07;2,24508104713565e-06;9,09408513554582e-06;1,36450065123008e-06;3,22695249967737e-06;2,17904667816155e-07;7,67850112677458e-07;0,000379991335316341;4,08016310598248e-06;0,000128702384827252
5,34454675623334e-08;3,7779508000857e-08;2,62159082781284e-05;0,000934500465085059;1,02946765180015e-06;1,35674116964181e-06;1,2932721342068e-05;7,17172469438139e-05;1,35034564953217e-05;1,42963717246115e-06;2,61402007045809e-07;0,000248400507872368;5,9405577770937e-07;2,01752959659707e-06;6,25187537002841e-06;0,000839608219579467;5,25875116701779e-06;8,60876878017642e-08;5,21977759008736e-07;0,00136421378053143;4,4518158561199e-06;1,2343774307116e-06;1,90413194973541e-06;4,10779849021269e-05;1,15111302392244e-06;4,09410214429397e-07;4,56337466219744e-08;0,000351614629992039;1,17818200261756e-07;3,08671781891083e-07;1,90437437066104e-06;0,00013696346602659;6,43712323206439e-08;5,11614720574632e-08;3,62107973906595e-08;0,000855407019101565;3,37957011233716e-08;1,36738158848305e-06;1,54201451579093e-07;0,000665307350890645;2,52604580933596e-07;3,81734992935739e-06;1,75207898804164e-07;0,000217122018987027;1,90587235181457e-07;9,02125867506415e-08;2,46035844374981e-05;0,000696163924411346;5,92023647541138e-08;9,65592172688716e-06;7,34704524028101e-07;0,00144902545704072;8,27981119169842e-07;2,23640087876087e-06;9,09299097495898e-06;1,3618622207023e-06;3,22529722834261e-06;2,18345779335902e-07;7,75822711536415e-07;0,000379920844950523;4,08817319077618e-06;0,000128783877698413
5,60633640415024e-08;4,13656563089691e-08;2,61692567108754e-05;0,000933446242428891;1,03046318318174e-06;1,36771288600847e-06;1,29970682896225e-05;7,18618244754345e-05;1,34981938088933e-05;1,42860569848741e-06;2,6796819613612e-07;0,000248232222203109;5,94185536306112e-07;2,01821774284018e-06;6,25480809125336e-06;0,000839016498949239;5,25778962395549e-06;8,70541224194321e-08;5,34551626109071e-07;0,00136262801241883;4,44848562541155e-06;1,23455491119614e-06;1,89970704874383e-06;4,08475526670548e-05;1,15204999791788e-06;4,1410114854112e-07;4,92710357005988e-08;0,000350890613208411;1,21931605186627e-07;3,10429286523205e-07;1,91632034800363e-06;0,000137188094149038;6,61406927399116e-08;5,29878847323155e-08;4,05021267289135e-08;0,000854455661365579;3,65784530895489e-08;1,37810142699567e-06;1,72941605971782e-07;0,000664111689561621;2,53222507041473e-07;3,81471770849251e-06;1,87912576736404e-07;0,000217113067590134;1,9185619635524e-07;9,9454277763282e-08;2,46408769792045e-05;0,000695513041911067;6,22506604510277e-08;9,60802464945695e-06;7,38579549811985e-07;0,00144734829986554;8,27637875510976e-07;2,22865366805448e-06;9,09190412087372e-06;1,35964975700919e-06;3,22365718444263e-06;2,18817150627483e-07;7,8401748789803e-07;0,000379850555756178;4,09638238886031e-06;0,000128865896985537
5,88153762034831e-08;4,51686006771755e-08;2,61229514679784e-05;0,000932394095310743;1,0315124186203e-06;1,3790842324601e-06;1,30619429995721e-05;7,20076495679411e-05;1,34929418364915e-05;1,42760435923944e-06;2,74890010300807e-07;0,000248064392155217;5,94321535757827e-07;2,01893302614881e-06;6,25781829722981e-06;0,000838425808183296;5,2568357660606e-06;8,8072475991263e-08;5,47733136585627e-07;0,001361046581243;4,44519299085569e-06;1,23490756118549e-06;1,89545300274831e-06;4,0619302020736e-05;1,15314910158702e-06;4,19017894929276e-07;5,31197944995563e-08;0,000350169708059694;1,26232667004715e-07;3,12257680889794e-07;1,92864906479469e-06;0,00013741342409929;6,80279249359891e-08;5,49608774772583e-08;4,5098264035715e-08;0,000853506403621156;3,95986478274439e-08;1,38682405932493e-06;1,92908613570516e-07;0,000662920528508778;2,53881026755536e-07;3,81227485869638e-06;2,01347124445056e-07;0,000217104279433474;1,93342890895443e-07;1,09244463089558e-07;2,46787798367604e-05;0,000694863547375356;6,54774097441348e-08;9,56042784610319e-06;7,43142640704729e-07;0,00144567569460878;8,27581117111913e-07;2,22161593596434e-06;9,0908245628616e-06;1,35786220869888e-06;3,22203234277759e-06;2,1931871616854e-07;7,92433790611892e-07;0,000379780467259562;4,10479009618689e-06;0,000128948440851476
6,17012820977806e-08;4,91878611150649e-08;2,6076992010521e-05;0,000931341160573644;1,03261527673864e-06;1,39085407189752e-06;1,31273437667648e-05;7,21547183446265e-05;1,34877005641572e-05;1,42663311332266e-06;2,82166502556784e-07;0,000247897017122951;5,94463765948805e-07;2,01967540874302e-06;6,26090582871024e-06;0,000837836145594405;5,25588958474112e-06;8,91426685040867e-08;5,61520641993361e-07;0,00135946947842944;4,44193789498438e-06;1,23543505882834e-06;1,89136952306731e-06;4,03932280806724e-05;1,15440999625933e-06;4,24159909330606e-07;5,71795358698709e-08;0,000349451908224756;1,30720867962812e-07;3,14156858846964e-07;1,94135951680349e-06;0,000137639453370932;7,00325660750076e-08;5,7080096724889e-08;4,99985336224011e-08;0,000852559242373144;4,2855024782304e-08;1,39408863727141e-06;2,14098839817454e-07;0,000661733858766878;2,54580066264015e-07;3,81002102853003e-06;2,15509518520763e-07;0,000217095654157072;1,9504692116543e-07;1,19581722112309e-07;2,47172913970838e-05;0,000694215438663894;6,88822162525424e-08;9,51313076975758e-06;7,48392098520407e-07;0,00144400763256604;8,27810004935944e-07;2,21539474282732e-06;9,08975229047594e-06;1,35649852736502e-06;3,220422678049e-06;2,19850410599767e-07;8,01070970501766e-07;0,000379710578984399;4,11339571063732e-06;0,000129031507464629
6,47208601988891e-08;5,342295890114e-08;2,6031377800787e-05;0,000930293158676894;1,03377167633568e-06;1,4030212707966e-06;1,3193268892093e-05;7,23030269397377e-05;1,34824699778905e-05;1,42569191946585e-06;2,89796728553722e-07;0,000247730096501346;5,94612216797738e-07;2,02044485286691e-06;6,26407052679941e-06;0,000837247509499158;5,25495107137138e-06;9,02646201285823e-08;5,75912498747152e-07;0,00135789669542726;4,4387202804252e-06;1,23613708297356e-06;1,88745632161e-06;4,01693259758066e-05;1,15583234411498e-06;4,29526649112777e-07;6,1449773921884e-08;0,000348737207398494;1,35395691876563e-07;3,16126714557537e-07;1,95445070321162e-06;0,000137866179470123;7,21542545295238e-08;5,93451899416324e-08;5,52022613905021e-08;0,000851614174136547;4,63440245954918e-08;1,4002799457357e-06;2,3650525816681e-07;0,00066058693827009;2,55319551938345e-07;3,80795586731256e-06;2,30397741558667e-07;0,000217087191402748;1,96967890373614e-07;1,30464638306239e-07;2,47564100522386e-05;0,000693568713641867;7,24646846392114e-08;9,46613287443573e-06;7,54326229650713e-07;0,00144234410505218;8,28323702833192e-07;2,2100099248027e-06;9,08868729333387e-06;1,35555766759366e-06;3,21882816502095e-06;2,20412168742032e-07;8,09928380355672e-07;0,00037964089047962;4,1221986318151e-06;0,000129115095000073
